Year,Place,Age Group,Race and Ethnicity,Count of Alcohol Consumption,Rate of Alcohol Consumption,Count of Diabetes,Rate of Diabetes,Count of Hypertension,Rate of Hypertension,Count of Smoking,Rate of Smoking,Count of Low Weight Gain,Rate of Low Weight Gain,Count of Inadequate Prenatal Care,Rate of Inadequate Prenatal Care,Count of Other Risks,Rate of Other Risks
2020,Oak Park,25 to 29,Hispanic,0,0,*,*,*,*,0,0,*,*,5,*,5,*
2020,Oak Park,35 to 39,Hispanic,0,0,5,*,*,*,0,0,10,*,*,*,6,*
2020,Oak Park,40 to 44,Hispanic,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2020,Oak Park,25 to 29,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2020,Oak Park,30 to 34,NH Asian/PI,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2020,Oak Park,35 to 39,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2020,Oak Park,40 to 44,NH Asian/PI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oak Park,45 to 54,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2020,Oak Park,18 to 19,NH Black,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oak Park,20 to 24,NH Black,0,0,0,0,*,*,0,0,7,*,5,*,*,*
2020,Oak Park,25 to 29,NH Black,0,0,*,*,*,*,0,0,9,*,*,*,*,*
2020,Oak Park,30 to 34,NH Black,0,0,*,*,5,*,0,0,11,*,8,*,7,*
2020,Oak Park,35 to 39,NH Black,0,0,*,*,5,*,0,0,5,*,*,*,9,*
2020,Oak Park,40 to 44,NH Black,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2020,Oak Park,30 to 34,NH Multiracial,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2020,Oak Park,35 to 39,NH Multiracial,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2020,Oak Park,40 to 44,NH Multiracial,0,0,*,*,*,*,0,0,0,0,*,*,*,*
2020,Oak Park,18 to 19,NH White,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2020,Oak Park,20 to 24,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oak Park,40 to 44,NH White,0,0,*,*,*,*,*,*,11,*,5,*,7,*
2020,Oak Park,45 to 54,NH White,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2020,Oak Park,30 to 34,Hispanic,*,*,*,*,7,*,0,0,5,*,5,*,7,*
2020,Oak Park,25 to 29,NH White,*,*,*,*,*,*,0,0,13,*,7,*,6,*
2020,Oak Park,30 to 34,NH White,*,*,*,*,11,*,0,0,34,27,13,*,16,*
2020,Oak Park,35 to 39,NH White,*,*,*,*,11,*,0,0,35,29.7,24,20.3,20,16.9
2020,Oak Park,All Ages,All Race/Eth,*,*,29,6.1,62,13.1,*,*,170,35.9,95,20.1,102,21.6
2020,Oak Park,All Ages,NH White,*,*,11,*,32,10.5,*,*,97,31.7,51,16.7,52,17
2021,Oak Park,18 to 19,All Race/Eth,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2021,Oak Park,20 to 24,All Race/Eth,0,0,0,0,0,0,0,0,5,*,*,*,0,0
2021,Oak Park,45 to 54,All Race/Eth,0,0,*,*,*,*,0,0,5,*,*,*,*,*
2021,Oak Park,55+,All Race/Eth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Oak Park,40 to 44,All Race/Eth,*,*,*,*,5,*,0,0,12,*,7,*,8,*
2021,Oak Park,All Ages,Hispanic,0,0,*,*,*,*,*,*,27,50,19,*,8,*
2021,Oak Park,All Ages,NH Asian/PI,0,0,6,*,5,*,0,0,17,*,6,*,11,*
2021,Oak Park,20 to 24,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2021,Oak Park,25 to 29,Hispanic,0,0,0,0,*,*,*,*,6,*,7,*,*,*
2021,Oak Park,30 to 34,Hispanic,0,0,0,0,*,*,0,0,10,*,*,*,*,*
2021,Oak Park,35 to 39,Hispanic,0,0,*,*,0,0,0,0,*,*,6,*,*,*
2021,Oak Park,40 to 44,Hispanic,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2021,Oak Park,45 to 54,Hispanic,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2021,Oak Park,25 to 29,NH Asian/PI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Oak Park,30 to 34,NH Asian/PI,0,0,*,*,*,*,0,0,6,*,*,*,*,*
2021,Oak Park,35 to 39,NH Asian/PI,0,0,*,*,*,*,0,0,11,*,*,*,8,*
2021,Oak Park,18 to 19,NH Black,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2021,Oak Park,20 to 24,NH Black,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2021,Oak Park,25 to 29,NH Black,0,0,0,0,*,*,0,0,7,*,6,*,*,*
2021,Oak Park,30 to 34,NH Black,0,0,*,*,6,*,*,*,10,*,7,*,10,*
2021,Oak Park,40 to 44,NH Black,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2021,Oak Park,45 to 54,NH Black,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2021,Oak Park,20 to 24,NH Multiracial,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Oak Park,25 to 29,NH Multiracial,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2021,Oak Park,30 to 34,NH Multiracial,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2021,Oak Park,40 to 44,NH Multiracial,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Oak Park,45 to 54,NH Multiracial,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2021,Oak Park,20 to 24,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Oak Park,45 to 54,NH White,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2021,Oak Park,55+,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Oak Park,25 to 29,NH White,*,*,*,*,*,*,0,0,7,*,*,*,*,*
2021,Oak Park,35 to 39,NH White,*,*,10,*,19,*,0,0,39,28.5,25,18.2,26,19
2021,Oak Park,40 to 44,NH White,*,*,*,*,*,*,0,0,7,*,5,*,*,*
2021,Oak Park,All Ages,NH White,5,*,18,*,34,10.9,*,*,91,29.3,55,17.7,50,16.1
2021,Oak Park,35 to 39,All Race/Eth,*,*,17,*,27,13.7,*,*,66,33.5,41,20.8,42,21.3
2021,Oak Park,30 to 34,All Race/Eth,*,*,10,*,18,*,*,*,64,34.4,37,19.9,32,17.2
2021,Oak Park,All Ages,All Race/Eth,7,*,34,6.9,56,11.3,6,*,175,35.4,110,22.2,92,18.6
2021,Oak Park,All Ages,NH Black,*,*,5,*,12,*,*,*,33,40.7,24,29.6,19,*
2021,Oak Park,30 to 34,NH White,*,*,5,*,9,*,*,*,37,28.9,23,18,17,*
2021,Oak Park,25 to 29,All Race/Eth,*,*,*,*,*,*,*,*,21,39.6,16,*,5,*
2021,Oak Park,35 to 39,NH Black,*,*,*,*,*,*,*,*,8,*,*,*,*,*
2021,Oak Park,All Ages,NH Multiracial,*,*,*,*,*,*,*,*,6,*,5,*,*,*
2021,Oak Park,35 to 39,NH Multiracial,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2022,Oak Park,18 to 19,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2022,Oak Park,20 to 24,All Race/Eth,0,0,*,*,*,*,0,0,6,*,5,*,5,*
2022,Oak Park,25 to 29,All Race/Eth,0,0,*,*,10,*,*,*,15,*,16,*,11,*
2022,Oak Park,30 to 34,All Race/Eth,0,0,8,*,22,13.1,*,*,55,32.7,44,26.2,32,19
2022,Oak Park,40 to 44,All Race/Eth,0,0,*,*,*,*,*,*,12,*,5,*,10,*
2022,Oak Park,45 to 54,All Race/Eth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Oak Park,35 to 39,All Race/Eth,*,*,11,*,26,17.8,0,0,56,38.4,35,24,36,24.7
2022,Oak Park,All Ages,NH Asian/PI,0,0,7,*,*,*,0,0,11,*,5,*,7,*
2022,Oak Park,All Ages,Hispanic,*,*,*,*,8,*,0,0,21,40.4,20,38.5,11,*
2022,Oak Park,18 to 19,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2022,Oak Park,20 to 24,Hispanic,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2022,Oak Park,25 to 29,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2022,Oak Park,30 to 34,Hispanic,0,0,*,*,*,*,0,0,6,*,7,*,6,*
2022,Oak Park,40 to 44,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Oak Park,25 to 29,NH Asian/PI,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2022,Oak Park,30 to 34,NH Asian/PI,0,0,*,*,0,0,0,0,5,*,*,*,*,*
2022,Oak Park,35 to 39,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2022,Oak Park,40 to 44,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2022,Oak Park,45 to 54,NH Asian/PI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Oak Park,20 to 24,NH Black,0,0,0,0,*,*,0,0,6,*,*,*,*,*
2022,Oak Park,25 to 29,NH Black,0,0,0,0,*,*,0,0,*,*,5,*,*,*
2022,Oak Park,30 to 34,NH Black,0,0,*,*,*,*,*,*,12,*,8,*,6,*
2022,Oak Park,40 to 44,NH Black,0,0,0,0,0,0,0,0,*,*,*,*,*,*
2022,Oak Park,20 to 24,NH Multiracial,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Oak Park,25 to 29,NH Multiracial,0,0,0,0,0,0,*,*,0,0,*,*,0,0
2022,Oak Park,30 to 34,NH Multiracial,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2022,Oak Park,40 to 44,NH Multiracial,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Oak Park,20 to 24,NH White,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2022,Oak Park,25 to 29,NH White,0,0,*,*,8,*,*,*,7,*,7,*,9,*
2022,Oak Park,30 to 34,NH White,0,0,*,*,12,*,0,0,30,27.3,27,24.5,16,*
2022,Oak Park,40 to 44,NH White,0,0,*,*,*,*,*,*,9,*,*,*,7,*
2022,Oak Park,35 to 39,NH Black,*,*,0,0,*,*,0,0,7,*,*,*,*,*
2022,Oak Park,35 to 39,Hispanic,*,*,*,*,*,*,0,0,10,*,9,*,5,*
2022,Oak Park,35 to 39,NH Multiracial,*,*,*,*,*,*,0,0,0,0,*,*,*,*
2022,Oak Park,35 to 39,NH White,*,*,5,*,19,*,0,0,35,34.7,19,*,25,24.8
2022,Oak Park,All Ages,NH White,*,*,13,*,43,16.4,*,*,81,30.9,56,21.4,58,22.1
2022,Oak Park,All Ages,All Race/Eth,*,*,27,6.6,65,15.8,6,*,145,35.2,106,25.7,94,22.8
2022,Oak Park,All Ages,NH Black,*,*,*,*,10,*,*,*,30,50,22,36.7,14,*
2022,Oak Park,All Ages,NH Multiracial,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2023,Oak Park,15 to 17,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2023,Oak Park,20 to 24,All Race/Eth,0,0,*,*,*,*,0,0,7,*,9,*,*,*
2023,Oak Park,40 to 44,All Race/Eth,0,0,*,*,6,*,0,0,11,*,14,*,7,*
2023,Oak Park,45 to 54,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,*,*
2023,Oak Park,25 to 29,All Race/Eth,*,*,6,*,5,*,0,0,24,48,15,*,14,*
2023,Oak Park,30 to 34,All Race/Eth,*,*,10,*,24,15.5,0,0,53,34.2,51,32.9,36,23.2
2023,Oak Park,All Ages,Hispanic,0,0,5,*,9,*,0,0,21,36.2,16,*,15,*
2023,Oak Park,All Ages,NH Asian/PI,0,0,*,*,*,*,0,0,16,*,13,*,*,*
2023,Oak Park,All Ages,NH Multiracial,0,0,0,0,*,*,0,0,7,*,*,*,*,*
2023,Oak Park,All Ages,NH White,*,*,21,8.6,42,17.2,0,0,81,33.2,64,26.2,67,27.5
2023,Oak Park,15 to 17,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2023,Oak Park,20 to 24,Hispanic,0,0,*,*,*,*,0,0,*,*,0,0,*,*
2023,Oak Park,25 to 29,Hispanic,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2023,Oak Park,30 to 34,Hispanic,0,0,0,0,*,*,0,0,7,*,6,*,*,*
2023,Oak Park,35 to 39,Hispanic,0,0,*,*,*,*,0,0,6,*,*,*,7,*
2023,Oak Park,40 to 44,Hispanic,0,0,0,0,*,*,0,0,0,0,*,*,*,*
2023,Oak Park,45 to 54,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,*,*
2023,Oak Park,25 to 29,NH Asian/PI,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2023,Oak Park,30 to 34,NH Asian/PI,0,0,*,*,0,0,0,0,6,*,8,*,*,*
2023,Oak Park,35 to 39,NH Asian/PI,0,0,*,*,*,*,0,0,5,*,*,*,*,*
2023,Oak Park,40 to 44,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2023,Oak Park,15 to 17,NH Black,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2023,Oak Park,20 to 24,NH Black,0,0,0,0,*,*,0,0,*,*,7,*,*,*
2023,Oak Park,35 to 39,NH Black,0,0,*,*,*,*,*,*,5,*,5,*,6,*
2023,Oak Park,40 to 44,NH Black,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2023,Oak Park,20 to 24,NH Multiracial,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2023,Oak Park,25 to 29,NH Multiracial,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2023,Oak Park,30 to 34,NH Multiracial,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2023,Oak Park,35 to 39,NH Multiracial,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2023,Oak Park,40 to 44,NH Multiracial,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2023,Oak Park,20 to 24,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Oak Park,25 to 29,NH White,0,0,*,*,*,*,0,0,9,*,*,*,6,*
2023,Oak Park,40 to 44,NH White,0,0,*,*,*,*,0,0,8,*,9,*,5,*
2023,Oak Park,45 to 54,NH White,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2023,Oak Park,30 to 34,NH Black,*,*,0,0,5,*,0,0,7,*,9,*,9,*
2023,Oak Park,25 to 29,NH Black,*,*,*,*,*,*,0,0,6,*,5,*,5,*
2023,Oak Park,30 to 34,NH White,*,*,9,*,15,*,0,0,29,29.9,25,25.8,22,22.7
2023,Oak Park,35 to 39,NH White,*,*,10,*,21,20.8,0,0,33,32.7,25,24.8,34,33.7
2023,Oak Park,All Ages,All Race/Eth,5,*,35,8.6,65,15.9,*,*,149,36.4,127,31.1,110,26.9
2023,Oak Park,35 to 39,All Race/Eth,*,*,17,*,27,19,*,*,50,35.2,34,23.9,49,34.5
2023,Oak Park,All Ages,NH Black,*,*,5,*,12,*,*,*,23,39.7,28,48.3,22,37.9
2015,Olympia Fields,All Ages,All Race/Eth,0,0,*,*,*,*,0,0,9,*,8,*,*,*
2015,Olympia Fields,15 to 17,All Race/Eth,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2015,Olympia Fields,18 to 19,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2015,Olympia Fields,20 to 24,All Race/Eth,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2015,Olympia Fields,25 to 29,All Race/Eth,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2015,Olympia Fields,30 to 34,All Race/Eth,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2015,Olympia Fields,35 to 39,All Race/Eth,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2015,Olympia Fields,40 to 44,All Race/Eth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Olympia Fields,All Ages,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Olympia Fields,All Ages,NH Black,0,0,*,*,*,*,0,0,9,*,8,*,*,*
2015,Olympia Fields,All Ages,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Olympia Fields,40 to 44,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Olympia Fields,15 to 17,NH Black,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2015,Olympia Fields,18 to 19,NH Black,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2015,Olympia Fields,20 to 24,NH Black,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2015,Olympia Fields,25 to 29,NH Black,0,0,*,*,0,0,0,0,*,*,*,*,*,*
2015,Olympia Fields,30 to 34,NH Black,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2015,Olympia Fields,35 to 39,NH Black,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2015,Olympia Fields,30 to 34,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Olympia Fields,35 to 39,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Olympia Fields,All Ages,All Race/Eth,0,0,*,*,*,*,0,0,15,*,*,*,8,*
2016,Olympia Fields,15 to 17,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2016,Olympia Fields,18 to 19,All Race/Eth,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2016,Olympia Fields,20 to 24,All Race/Eth,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2016,Olympia Fields,25 to 29,All Race/Eth,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2016,Olympia Fields,30 to 34,All Race/Eth,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2016,Olympia Fields,35 to 39,All Race/Eth,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2016,Olympia Fields,40 to 44,All Race/Eth,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2016,Olympia Fields,All Ages,Hispanic,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2016,Olympia Fields,All Ages,NH Asian/PI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Olympia Fields,All Ages,NH Black,0,0,*,*,*,*,0,0,13,*,*,*,7,*
2016,Olympia Fields,All Ages,NH White,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2016,Olympia Fields,30 to 34,Hispanic,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2016,Olympia Fields,40 to 44,Hispanic,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2016,Olympia Fields,20 to 24,NH Asian/PI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Olympia Fields,15 to 17,NH Black,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2016,Olympia Fields,18 to 19,NH Black,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2016,Olympia Fields,20 to 24,NH Black,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2016,Olympia Fields,25 to 29,NH Black,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2016,Olympia Fields,30 to 34,NH Black,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2016,Olympia Fields,35 to 39,NH Black,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2016,Olympia Fields,40 to 44,NH Black,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Olympia Fields,35 to 39,NH White,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2017,Olympia Fields,All Ages,All Race/Eth,0,0,*,*,6,*,0,0,8,*,11,*,9,*
2017,Olympia Fields,20 to 24,All Race/Eth,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2017,Olympia Fields,25 to 29,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,*,*
2017,Olympia Fields,30 to 34,All Race/Eth,0,0,0,0,*,*,0,0,5,*,5,*,*,*
2017,Olympia Fields,35 to 39,All Race/Eth,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2017,Olympia Fields,40 to 44,All Race/Eth,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2017,Olympia Fields,45 to 54,All Race/Eth,0,0,*,*,0,0,0,0,0,0,*,*,*,*
2017,Olympia Fields,All Ages,NH Black,0,0,*,*,6,*,0,0,8,*,9,*,9,*
2017,Olympia Fields,All Ages,NH White,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2017,Olympia Fields,20 to 24,NH Black,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2017,Olympia Fields,25 to 29,NH Black,0,0,0,0,0,0,0,0,*,*,*,*,*,*
2017,Olympia Fields,30 to 34,NH Black,0,0,0,0,*,*,0,0,5,*,*,*,*,*
2017,Olympia Fields,35 to 39,NH Black,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2017,Olympia Fields,40 to 44,NH Black,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2017,Olympia Fields,45 to 54,NH Black,0,0,*,*,0,0,0,0,0,0,*,*,*,*
2017,Olympia Fields,30 to 34,NH White,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2017,Olympia Fields,35 to 39,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Olympia Fields,All Ages,All Race/Eth,0,0,*,*,*,*,0,0,8,*,9,*,9,*
2018,Olympia Fields,18 to 19,All Race/Eth,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2018,Olympia Fields,20 to 24,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2018,Olympia Fields,25 to 29,All Race/Eth,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2018,Olympia Fields,30 to 34,All Race/Eth,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2018,Olympia Fields,35 to 39,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,*,*
2018,Olympia Fields,40 to 44,All Race/Eth,0,0,0,0,*,*,0,0,0,0,0,0,*,*
2018,Olympia Fields,All Ages,Hispanic,0,0,*,*,0,0,0,0,0,0,*,*,*,*
2018,Olympia Fields,All Ages,NH Black,0,0,0,0,*,*,0,0,7,*,7,*,8,*
2018,Olympia Fields,All Ages,NH Multiracial,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Olympia Fields,All Ages,NH White,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2018,Olympia Fields,18 to 19,Hispanic,0,0,*,*,0,0,0,0,0,0,*,*,*,*
2018,Olympia Fields,18 to 19,NH Black,0,0,0,0,*,*,0,0,*,*,0,0,*,*
2018,Olympia Fields,20 to 24,NH Black,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2018,Olympia Fields,25 to 29,NH Black,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2018,Olympia Fields,30 to 34,NH Black,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2018,Olympia Fields,35 to 39,NH Black,0,0,0,0,0,0,0,0,*,*,*,*,*,*
2018,Olympia Fields,40 to 44,NH Black,0,0,0,0,*,*,0,0,0,0,0,0,*,*
2018,Olympia Fields,25 to 29,NH Multiracial,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Olympia Fields,20 to 24,NH White,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2018,Olympia Fields,35 to 39,NH White,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2019,Olympia Fields,All Ages,All Race/Eth,0,0,*,*,*,*,0,0,12,*,8,*,9,*
2019,Olympia Fields,18 to 19,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,*,*
2019,Olympia Fields,20 to 24,All Race/Eth,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2019,Olympia Fields,25 to 29,All Race/Eth,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2019,Olympia Fields,30 to 34,All Race/Eth,0,0,0,0,*,*,0,0,5,*,5,*,*,*
2019,Olympia Fields,35 to 39,All Race/Eth,0,0,0,0,0,0,0,0,*,*,0,0,*,*
2019,Olympia Fields,40 to 44,All Race/Eth,0,0,0,0,*,*,0,0,0,0,0,0,*,*
2019,Olympia Fields,All Ages,NH Black,0,0,*,*,*,*,0,0,12,*,8,*,9,*
2019,Olympia Fields,All Ages,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Olympia Fields,18 to 19,NH Black,0,0,0,0,0,0,0,0,*,*,*,*,*,*
2019,Olympia Fields,20 to 24,NH Black,0,0,*,*,0,0,0,0,*,*,0,0,*,*
2019,Olympia Fields,25 to 29,NH Black,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2019,Olympia Fields,30 to 34,NH Black,0,0,0,0,*,*,0,0,5,*,5,*,*,*
2019,Olympia Fields,35 to 39,NH Black,0,0,0,0,0,0,0,0,*,*,0,0,*,*
2019,Olympia Fields,40 to 44,NH Black,0,0,0,0,*,*,0,0,0,0,0,0,*,*
2019,Olympia Fields,35 to 39,NH White,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Olympia Fields,All Ages,All Race/Eth,0,0,*,*,*,*,0,0,9,*,16,*,9,*
2020,Olympia Fields,18 to 19,All Race/Eth,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2020,Olympia Fields,20 to 24,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,*,*
2020,Olympia Fields,25 to 29,All Race/Eth,0,0,*,*,*,*,0,0,5,*,6,*,*,*
2020,Olympia Fields,30 to 34,All Race/Eth,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2020,Olympia Fields,35 to 39,All Race/Eth,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2020,Olympia Fields,All Ages,NH Black,0,0,*,*,*,*,0,0,9,*,14,*,9,*
2020,Olympia Fields,All Ages,NH Multiracial,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2020,Olympia Fields,18 to 19,NH Black,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2020,Olympia Fields,20 to 24,NH Black,0,0,0,0,0,0,0,0,*,*,*,*,*,*
2020,Olympia Fields,25 to 29,NH Black,0,0,*,*,*,*,0,0,5,*,5,*,*,*
2020,Olympia Fields,30 to 34,NH Black,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2020,Olympia Fields,35 to 39,NH Black,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2020,Olympia Fields,25 to 29,NH Multiracial,0,0,0,0,0,0,0,0,0,0,*,*,0,0
2021,Olympia Fields,All Ages,All Race/Eth,0,0,5,*,10,*,0,0,19,*,18,*,14,*
2021,Olympia Fields,15 to 17,All Race/Eth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Olympia Fields,18 to 19,All Race/Eth,0,0,0,0,*,*,0,0,0,0,*,*,*,*
2021,Olympia Fields,20 to 24,All Race/Eth,0,0,0,0,*,*,0,0,*,*,*,*,*,*
2021,Olympia Fields,25 to 29,All Race/Eth,0,0,*,*,*,*,0,0,*,*,*,*,*,*
2021,Olympia Fields,30 to 34,All Race/Eth,0,0,0,0,*,*,0,0,6,*,*,*,*,*
2021,Olympia Fields,35 to 39,All Race/Eth,0,0,*,*,*,*,0,0,6,*,*,*,*,*
2021,Olympia Fields,40 to 44,All Race/Eth,0,0,0,0,0,0,0,0,*,*,*,*,0,0
2021,Olympia Fields,45 to 54,All Race/Eth,0,0,0,0,*,*,0,0,0,0,*,*,*,*
2021,Olympia Fields,All Ages,NH Asian/PI,0,0,0,0,0,0,0,0,*,*,0,0,0,0
2021,Olympia Fields,All Ages,NH Black,0,0,5,*,9,*,0,0,17,*,17,*,13,*
